productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extDescription,extUPC,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extAttribute,extMonsterType,extCardType,extAttack,extDefense,extLinkRating,extLinkArrows
248987,Virtual World Kyubi - Shenshen,Virtual World Kyubi Shenshen,https://tcgplayer-cdn.tcgplayer.com/product/248987_200w.jpg,2,2847,https://cpt.tcgcsv.com/MC_2,2024-07-26T14:54:38.407,1,"1 Tuner + 1+ non-Tuner monsters
<br>Any card sent from the field to the GY is banished instead. You can only use each of the following effects of ""Virtual World Kyubi - Shenshen"" once per turn. When your monster declares an attack: You can return 1 banished monster to the owner's GY. During your Main Phase, except the turn this card was sent to the GY: You can banish 2 other monsters from your GY with different original Types and Attributes from each other; Special Summon this card from your GY.",,0.06,0.32,4.99,0.15,0.15,1st Edition,MP21-EN186,Super Rare,WIND,Psychic,Synchro/Effect Monster,2800,2400,,
248988,Squeaknight,Squeaknight,https://tcgplayer-cdn.tcgplayer.com/product/248988_200w.jpg,2,2847,https://cpt.tcgcsv.com/NC_2,2024-07-26T14:54:38.483,1,"If this card is Special Summoned: You can activate this effect; treat this card as a Tuner this turn, also you can only Special Summon once from the Extra Deck for the rest of this turn. Once per turn, you can either: Target 1 face-up monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. If the equipped monster would be destroyed by battle or card effect, destroy this card instead.",,0.01,0.15,1.49,0.12,0.04,1st Edition,MP21-EN013,Common,FIRE,Warior,Union/Effect Monster,500,500,,
248989,Battle Survivor,Battle Survivor,https://tcgplayer-cdn.tcgplayer.com/product/248989_200w.jpg,2,2847,https://cpt.tcgcsv.com/PC_2,2024-07-26T14:54:38.563,1,"At the end of the Battle Phase: You can add 1 card from your GY to your hand, except ""Battle Survivor"", that was sent there during this Battle Phase while you controlled this face-up card. You can only use this effect of ""Battle Survivor"" once per turn.",,0.01,0.15,1.49,0.04,,1st Edition,MP21-EN014,Common,EARTH,Warrior,Effect Monster,1600,800,,
248990,Brigrand the Glory Dragon,Brigrand the Glory Dragon,https://tcgplayer-cdn.tcgplayer.com/product/248990_200w.jpg,2,2847,https://cpt.tcgcsv.com/QC_2,2025-05-03T15:23:30.58,1,"""Fallen of Albaz"" + 1 Level 8 or higher monster
<br>Cannot be destroyed by battle. While you control this Fusion Summoned card, your opponent cannot target other monsters you control with monster effects. During the End Phase, if this card is in the GY because it was sent there this turn: You can add to your hand, or Special Summon, 1 ""Tri-Brigade"" monster or 1 ""Fallen of Albaz"" from your Deck. You can only use this effect of ""Brigrand the Glory Dragon"" once per turn.",,0.01,0.25,2.0,0.11,0.08,1st Edition,MP21-EN185,Rare,DARK,Beast,Fusion/Effect Monster,2500,2000,,
248991,Wind Pegasus @Ignister,Wind Pegasus Ignister,https://tcgplayer-cdn.tcgplayer.com/product/248991_200w.jpg,2,2847,https://cpt.tcgcsv.com/RC_2,2024-07-26T14:54:38.69,1,"1 Tuner + 1+ non-Tuner monsters
<br>During your Main Phase: You can destroy Spells/Traps your opponent controls, up to the number of ""@Ignister"" monsters you control. If another card(s) you control is destroyed by battle or an opponent's card effect, while this card is on the field or in the GY: You can banish this card, then target 1 card your opponent controls; shuffle it into the Deck. You can only use each effect of ""Wind Pegasus @Ignister"" once per turn.",,0.1,0.26,1.49,0.25,,1st Edition,MP21-EN015,Common,WIND,Cyberse,Synchro/Effect Monster,2300,1500,,
248992,Hinezumi Hanabi,Hinezumi Hanabi,https://tcgplayer-cdn.tcgplayer.com/product/248992_200w.jpg,2,2847,https://cpt.tcgcsv.com/SC_2,2025-05-02T19:09:55.19,1,"Cannot be used as a material for a Fusion, Synchro, Xyz, or Link Summon. If this card is Normal or Special Summoned: Place 6 counters on it. Once per turn, during your End Phase: Give control of this card to your opponent. Once per turn, if control of this face-up card with a counter(s) changes: Roll a six-sided die, remove as many counters from this card as possible, up to the result, and if all of this card's counters are removed by this effect, destroy this card, and if you do, take 2000 damage.",,0.01,0.13,1.49,0.04,0.01,1st Edition,MP21-EN184,Common,FIRE,Beast,Effect Monster,2000,200,,
248993,Gluttonous Reptolphin Greethys,Gluttonous Reptolphin Greethys,https://tcgplayer-cdn.tcgplayer.com/product/248993_200w.jpg,2,2847,https://cpt.tcgcsv.com/TC_2,2021-10-05T16:33:18.073,1,"You can target 1 Fish, Sea Serpent, or Aqua monster in your GY with an equal or lower Level than the number of cards in your opponent's hand; Special Summon it, but it cannot activate its effects this turn. You can only use this effect of ""Gluttonous Reptolphin Greethys"" once per turn. If this card is sent to the GY as Synchro Material: You can make the Synchro Monster that used this card as material gain 200 ATK/DEF for each card currently in your opponent's hand.",,0.06,0.25,1.5,0.16,,1st Edition,MP21-EN183,Common,WATER,Fish,Tuner/Effect Monster,1000,1000,,
248994,Light Dragon @Ignister,Light Dragon Ignister,https://tcgplayer-cdn.tcgplayer.com/product/248994_200w.jpg,2,2847,https://cpt.tcgcsv.com/VC_2,2024-07-26T14:54:38.807,1,"2 Level 4 monsters
<br>If a monster(s) you control would be destroyed by card effect, you can detach 1 material from this card instead. You can only use each of the following effects of ""Light Dragon @Ignister"" once per turn.
<br>• You can detach 1 material from this card; destroy face-up monsters your opponent controls, up to the number of ""@Ignister"" monsters you control.
<br>• When another Cyberse monster you control inflicts battle damage to your opponent: You can Special Summon 1 Link Monster from your GY.",,0.03,0.25,1.49,0.2,0.11,1st Edition,MP21-EN016,Common,LIGHT,Cyberse,Xyz/Effect Monster,2300,1500,,
248995,Magical Broker,Magical Broker,https://tcgplayer-cdn.tcgplayer.com/product/248995_200w.jpg,2,2847,https://cpt.tcgcsv.com/WC_2,2024-07-26T14:54:38.853,1,"While you control a Continuous Spell/Trap, this card cannot be destroyed by battle or card effects. During your opponent's turn (Quick Effect): You can send 1 face-up Continuous Spell/Trap you control to the GY; draw 1 card. You can only use this effect of ""Magical Broker"" once per turn.",,0.01,0.19,1.49,0.09,,1st Edition,MP21-EN182,Common,DARK,Spellcaster,Effect Monster,1500,200,,
248996,Dark Templar @Ignister,Dark Templar Ignister,https://tcgplayer-cdn.tcgplayer.com/product/248996_200w.jpg,2,2847,https://cpt.tcgcsv.com/XC_2,2024-07-26T14:54:38.9,1,"3 monsters with different names
<br>If a monster(s) is Special Summoned to a zone(s) this card points to, even during the Damage Step: You can Special Summon as many Level 4 or lower ""@Ignister"" monsters from your GY as possible to your zone(s) this card points to, but their effects are negated. When this card destroys an opponent's monster by battle: You can Special Summon 1 Cyberse monster from your GY. You can only use each effect of ""Dark Templar @Ignister"" once per turn.",,0.01,0.2,1.49,0.08,0.08,1st Edition,MP21-EN017,Common,DARK,Cyberse,Link/Effect Monster,2300,,3,Bottom-Right;Bottom;Bottom-Left
248997,Rock Band Xenoguitar,Rock Band Xenoguitar,https://tcgplayer-cdn.tcgplayer.com/product/248997_200w.jpg,2,2847,https://cpt.tcgcsv.com/ZC_2,2024-07-26T14:54:38.933,1,"If this card is sent to the GY: You can target 1 Rock monster in your GY, except ""Rock Band Xenoguitar""; add it to your hand, then place 1 card from your hand on top of the Deck. If this card is banished from the field or GY: You can send 1 Rock monster from your Deck to the GY. You can only use each effect of ""Rock Band Xenoguitar"" once per turn.",,0.01,0.2,1.49,0.07,0.03,1st Edition,MP21-EN181,Common,EARTH,Rock,Effect Monster,1000,2000,,
248998,Cross-Sheep,Cross Sheep,https://tcgplayer-cdn.tcgplayer.com/product/248998_200w.jpg,2,2847,https://cpt.tcgcsv.com/-C_2,2024-01-22T19:47:54.343,1,"2 monsters with different names
<br>If a monster is Special Summoned to a zone this card points to: You can apply the following effects, in sequence, based on the card types of the monster(s) this card points to.
<br>? Ritual: Draw 2 cards, then discard 2 cards. ? Fusion: Special Summon 1 Level 4 or lower monster from your GY. ? Synchro: All monsters you control gain 700 ATK. ? Xyz: All monsters your opponent controls lose 700 ATK.
<br>You can only use this effect of ""Cross-Sheep"" once per turn.",,0.75,2.34,20.0,1.63,2.36,1st Edition,MP21-EN018,Prismatic Secret Rare,EARTH,Beast,Link/Effect Monster,700,,2,Bottom-Right;Bottom-Left
248999,"Prufinesse, the Tactical Trapper",Prufinesse the Tactical Trapper,https://tcgplayer-cdn.tcgplayer.com/product/248999_200w.jpg,2,2847,https://cpt.tcgcsv.com/_C_2,2024-12-28T16:03:22.067,1,"If this card is Normal or Special Summoned: You can banish 1 Trap from your Deck; increase this card's Level by 1. You can target 1 Trap in either GY; banish it, and if you do, increase this card's Level by 1. If this card in its owner's possession is destroyed by an opponent's card: You can Set 1 of your banished Normal Traps. You can only use each effect of ""Prufinesse, the Tactical Trapper"" once per turn.",,0.01,0.15,1.49,0.08,0.03,1st Edition,MP21-EN180,Common,DARK,Fiend,Effect Monster,1800,0,,
249000,"Alpha, the Master of Beasts",Alpha the Master of Beasts,https://tcgplayer-cdn.tcgplayer.com/product/249000_200w.jpg,2,2847,https://cpt.tcgcsv.com/0D_2,2024-07-26T14:54:39.057,1,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) while the total ATK of all monsters your opponent controls is more than that of all monsters you control. You can target any number of Beast, Beast-Warrior, and/or Winged Beast monsters you control; return them to the hand, then, return face-up monsters your opponent controls to the hand, equal to the number of cards you returned to the hand, also for the rest of this turn, ""Alpha, the Master of Beasts"" you control cannot attack directly. You can only use this effect of ""Alpha, the Master of Beasts"" once per turn.",,0.01,0.29,14.99,0.19,0.17,1st Edition,MP21-EN179,Ultra Rare,EARTH,Beast,Effect Monster,3000,2500,,
249001,"Aussa the Earth Charmer, Immovable",Aussa the Earth Charmer Immovable,https://tcgplayer-cdn.tcgplayer.com/product/249001_200w.jpg,2,2847,https://cpt.tcgcsv.com/2D_2,2023-01-04T04:33:21.607,1,"2 monsters, including an EARTH monster
<br>(This card is always treated as a ""Familiar-Possessed"" card.)
<br>You can target 1 EARTH monster in your opponent's GY; Special Summon it to your zone this card points to. If this Link Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 EARTH monster with 1500 or less DEF from your Deck to your hand. You can only use each effect of ""Aussa the Earth Charmer, Immovable"" once per turn.",,0.01,0.25,5.0,0.13,,1st Edition,MP21-EN019,Ultra Rare,EARTH,Spellcaster,Link/Effect Monster,1850,,2,Bottom-Right;Bottom-Left
249002,Gravity Controller,Gravity Controller,https://tcgplayer-cdn.tcgplayer.com/product/249002_200w.jpg,2,2847,https://cpt.tcgcsv.com/3D_2,2024-07-26T14:54:39.11,1,"1 non-Link Monster in an Extra Monster Zone
<br>Cannot be used as Link Material the turn it is Link Summoned. This card in the Extra Monster Zone cannot be destroyed by battle with a monster in the Main Monster Zone. At the start of the Damage Step, if this card battles an opponent's monster in the Extra Monster Zone: You can return both that opponent's monster and this card to the Deck.",,0.1,0.25,2.99,0.23,0.21,1st Edition,MP21-EN020,Super Rare,DARK,Psychic,Link/Effect Monster,1000,,1,Bottom-Left
249003,Awakening of the Possessed - Rasenryu,Awakening of the Possessed Rasenryu,https://tcgplayer-cdn.tcgplayer.com/product/249003_200w.jpg,2,2847,https://cpt.tcgcsv.com/5D_2,2024-07-26T14:54:39.18,1,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up Spellcaster monster and 1 face-up Level 4 or lower WIND monster you control to the GY. You can only use each of the following effects of ""Awakening of the Possessed - Rasenryu"" once per turn.
<br>• When this card is Special Summoned by its effect: You can return 1 card your opponent controls to the hand.
<br>• If this card is sent from the field to the GY: You can add 1 ""Spiritual Wind Art"" card or 1 ""Possessed"" Spell/Trap from your Deck to your hand.",,0.01,0.15,1.49,0.05,0.01,1st Edition,MP21-EN178,Common,WIND,Dragon,Effect Monster,2000,200,,
249004,Ignister A.I.Land,Ignister AILand,https://tcgplayer-cdn.tcgplayer.com/product/249004_200w.jpg,2,2847,https://cpt.tcgcsv.com/6D_2,2024-07-26T14:54:39.287,1,"If you control no monsters in your Main Monster Zone: You can Special Summon 1 Level 4 or lower ""@Ignister"" monster from your hand, but for the rest of this turn, you cannot Special Summon monsters with the same original Attribute by the effect of ""Ignister A.I.Land"", also you cannot Special Summon monsters, except Cyberse monsters (even if this card leaves the field). If this card is in your GY: You can banish 1 ""@Ignister"" monster from your GY; Set this card. You can only use this effect of ""Ignister A.I.Land"" once per turn.",,0.01,0.29,20.0,0.12,0.1,1st Edition,MP21-EN021,Ultra Rare,SPELL,,Field Spell,,,,
249005,Awakening of the Possessed - Gagigobyte,Awakening of the Possessed Gagigobyte,https://tcgplayer-cdn.tcgplayer.com/product/249005_200w.jpg,2,2847,https://cpt.tcgcsv.com/7D_2,2024-07-26T14:54:39.35,1,"You can Special Summon this card (from your hand or Deck) by sending 1 face-up Spellcaster monster and 1 face-up Level 4 or lower WATER monster you control to the GY. You can only use each of the following effects of ""Awakening of the Possessed - Gagigobyte"" once per turn.
<br>• When this card is Special Summoned by its effect: You can send 1 random card from your opponent's hand to the GY, then each player draws 1 card.
<br>• If this card is sent from the field to the GY: You can add 1 ""Spiritual Water Art"" card or 1 ""Possessed"" Spell/Trap from your Deck to your hand.",,0.01,0.15,1.49,0.06,0.01,1st Edition,MP21-EN177,Common,WATER,Reptile,Effect Monster,2000,200,,
249006,TA.I. Strike,TAI Strike,https://tcgplayer-cdn.tcgplayer.com/product/249006_200w.jpg,2,2847,https://cpt.tcgcsv.com/8D_2,2024-07-26T14:54:39.413,1,"During damage calculation, if your monster battles an opponent's monster: Your battling monster's ATK becomes that opponent's monster's ATK, during that damage calculation only, also, the controller of any monster destroyed by that battle takes damage equal to its original ATK, at the end of the Damage Step. If your ""@Ignister"" monster would be destroyed by battle, you can banish this card from your GY instead. You can only activate 1 ""TA.I. Strike"" per turn.",,0.01,0.15,1.49,0.05,0.02,1st Edition,MP21-EN022,Common,SPELL,,Quick-Play Spell,,,,
249007,A.I.dle Reborn,AIdle Reborn,https://tcgplayer-cdn.tcgplayer.com/product/249007_200w.jpg,2,2847,https://cpt.tcgcsv.com/9D_2,2024-07-26T14:54:39.443,1,"Target 1 ""@Ignister"" monster in your GY; Special Summon it, also you cannot Special Summon monsters for the rest of this turn after this card resolves, except Cyberse monsters. When an attack is declared involving 2 monsters: You can banish this card from your GY and 1 card from your hand, then target 1 of your ""A.I."" Spells/Traps that is banished or in your GY, except ""A.I.dle Reborn""; add that card to your hand. You can only use each effect of ""A.I.dle Reborn"" once per turn.",,0.07,0.24,1.53,0.12,0.11,1st Edition,MP21-EN023,Common,SPELL,,Quick-Play Spell,,,,
249008,Virtual World Kirin - Lili,Virtual World Kirin Lili,https://tcgplayer-cdn.tcgplayer.com/product/249008_200w.jpg,2,2847,https://cpt.tcgcsv.com/bD_2,2024-07-26T14:54:39.52,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, you can send 1 ""Virtual World"" card of the third type from your Deck to the GY, except ""Virtual World Kirin - Lili"". For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Kirin - Lili"" once per turn.",,0.04,0.25,15.0,0.13,0.1,1st Edition,MP21-EN176,Ultra Rare,EARTH,Wyrm,Effect Monster,1800,600,,
249009,A.I. Love Fusion,AI Love Fusion,https://tcgplayer-cdn.tcgplayer.com/product/249009_200w.jpg,2,2847,https://cpt.tcgcsv.com/cD_2,2024-07-26T14:54:39.583,1,"Fusion Summon 1 Cyberse Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Material. If you use your ""@Ignister"" monster as Fusion Material, you can also use 1 Link Monster your opponent controls as material. You can only activate 1 ""A.I. Love Fusion"" per turn.",,0.01,0.15,1.99,0.1,0.02,1st Edition,MP21-EN024,Common,SPELL,,Normal Spell,,,,
249010,Virtual World Xiezhi - Jiji,Virtual World Xiezhi Jiji,https://tcgplayer-cdn.tcgplayer.com/product/249010_200w.jpg,2,2847,https://cpt.tcgcsv.com/dD_2,2024-07-26T14:54:39.63,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, during the End Phase of this turn, you can add 1 ""Virtual World"" monster from your GY to your hand, except ""Virtual World Xiezhi - Jiji"". For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Xiezhi - Jiji"" once per turn.",,0.01,0.25,4.99,0.11,0.1,1st Edition,MP21-EN175,Ultra Rare,EARTH,Wyrm,Effect Monster,1000,1600,,
249011,A.I.'s Ritual,AIs Ritual,https://tcgplayer-cdn.tcgplayer.com/product/249011_200w.jpg,2,2847,https://cpt.tcgcsv.com/fD_2,2024-07-26T14:54:39.677,1,"This card can be used to Ritual Summon any Cyberse Ritual Monster. You must also Tribute ""@Ignister"" monsters from your hand or field whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If you control an ""@Ignister"" monster when this effect is activated, you can also use ""@Ignister"" monster(s) in your GY, by banishing them.",,0.01,0.14,1.53,0.07,0.02,1st Edition,MP21-EN025,Common,SPELL,,Ritual Spell,,,,
249012,Ghost Meets Girl - A Mayakashi's Manuscript,Ghost Meets Girl A Mayakashis Manuscript,https://tcgplayer-cdn.tcgplayer.com/product/249012_200w.jpg,2,2847,https://cpt.tcgcsv.com/gD_2,2024-07-26T14:54:39.73,1,"During the Main Phase: Target 1 Zombie Synchro Monster you control; Special Summon 1 of your Zombie monsters with the same Attribute, that is banished or in your GY, but banish it during the End Phase, also you cannot Special Summon monsters for the rest of this turn after this card resolves, except Zombie monsters. You can only activate 1 ""Ghost Meets Girl - A Mayakashi's Manuscript"" per turn.",,0.02,0.25,2.99,0.13,0.1,1st Edition,MP21-EN026,Ultra Rare,SPELL,,Quick-Play Spell,,,,
249013,Virtual World Roshi - Laolao,Virtual World Roshi Laolao,https://tcgplayer-cdn.tcgplayer.com/product/249013_200w.jpg,2,2847,https://cpt.tcgcsv.com/hD_2,2024-07-26T14:54:39.793,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, you can Special Summon 1 ""Virtual World"" monster from your GY in Defense Position, with a different name than the card sent to the GY, but negate its effects. For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Roshi - Laolao"" once per turn.",,0.09,0.35,10.0,0.16,0.16,1st Edition,MP21-EN174,Prismatic Secret Rare,WIND,Psychic,Tuner/Effect Monster,0,2400,,
249014,Virtual World Mai-Hime - Lulu,Virtual World Mai Hime Lulu,https://tcgplayer-cdn.tcgplayer.com/product/249014_200w.jpg,2,2847,https://cpt.tcgcsv.com/jD_2,2024-07-26T14:54:39.857,1,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, you can add 1 ""Virtual World"" card of the third type from your Deck to your hand, except ""Virtual World Mai-Hime - Lulu"". For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Mai-Hime - Lulu"" once per turn.",,0.04,0.53,20.0,0.32,0.45,1st Edition,MP21-EN173,Prismatic Secret Rare,WIND,Psychic,Tuner/Effect Monster,1600,600,,
249015,Disposable Learner Device,Disposable Learner Device,https://tcgplayer-cdn.tcgplayer.com/product/249015_200w.jpg,2,2847,https://cpt.tcgcsv.com/kD_2,2024-07-26T14:54:39.92,1,"The equipped monster gains 200 ATK for each monster in your GY. During the End Phase, if this card is in the GY because it was sent there from the field this turn: You can Set this card, but banish it when it leaves the field. You can only use this effect of ""Disposable Learner Device"" once per turn.",,0.01,0.15,1.49,0.05,0.01,1st Edition,MP21-EN027,Common,SPELL,,Equip Spell,,,,
249016,Kuji-Kiri Curse,Kuji Kiri Curse,https://tcgplayer-cdn.tcgplayer.com/product/249016_200w.jpg,2,2847,https://cpt.tcgcsv.com/lD_2,2021-10-05T16:39:15.82,1,"Send 1 Level 9 monster from your hand or face-up field to the GY; draw 2 cards. You can only activate 1 ""Kuji-Kiri Curse"" per turn.",,0.01,0.18,1.5,0.1,0.15,1st Edition,MP21-EN028,Common,SPELL,,Normal Spell,,,,
249017,A.I. Shadow,AI Shadow,https://tcgplayer-cdn.tcgplayer.com/product/249017_200w.jpg,2,2847,https://cpt.tcgcsv.com/mD_2,2024-07-26T14:54:39.98,1,"Activate this card by targeting 1 ""@Ignister"" monster you control. That monster gains 800 ATK, also all monsters your opponent controls must attack that monster you control, if able. If this face-up card in its owner's Spell & Trap Zone has left the field because of an opponent's effect, and is now in the GY or banished: Draw 1 card. You can only use this effect of ""A.I. Shadow"" once per turn.",,0.01,0.15,1.49,0.07,0.02,1st Edition,MP21-EN029,Common,TRAP,,Continuous Trap,,,,
249018,Dogmatika Ashiyan,Dogmatika Ashiyan,https://tcgplayer-cdn.tcgplayer.com/product/249018_200w.jpg,2,2847,https://cpt.tcgcsv.com/nD_2,2024-10-06T06:16:20.563,1,"If a Fusion, Synchro, Xyz, or Link Monster(s) is sent to the GY (except during the Damage Step): You can Special Summon this card from your hand. If this card is Special Summoned from the hand: You can target 1 ""Dogmatika"" card in your GY, except ""Dogmatika Ashiyan""; add it to your hand. When an opponent's monster declares an attack: You can make all ""Dogmatika"" monsters you currently control gain 500 ATK. You can only use each effect of ""Dogmatika Ashiyan"" once per turn.",,0.01,0.31,10.0,0.2,0.18,1st Edition,MP21-EN172,Prismatic Secret Rare,LIGHT,Spellcaster,Effect Monster,2000,1500,,
249019,Sales Pitch,Sales Pitch,https://tcgplayer-cdn.tcgplayer.com/product/249019_200w.jpg,2,2847,https://cpt.tcgcsv.com/pD_2,2024-07-26T14:54:40.093,1,"If your opponent adds a card(s) from the Deck to their hand, except by drawing them, by their card effect: Reveal 1 card from your Deck, and add it to your hand, but you cannot activate cards, or the effects of cards, with that name for the rest of this turn. You can only activate 1 ""Sales Pitch"" per turn.",,0.03,0.21,2.5,0.09,0.05,1st Edition,MP21-EN030,Rare,TRAP,,Normal Trap,,,,
249020,Tri-Brigade Fraktall,Tri Brigade Fraktall,https://tcgplayer-cdn.tcgplayer.com/product/249020_200w.jpg,2,2847,https://cpt.tcgcsv.com/qD_2,2022-06-21T09:23:24.187,1,"You can send this card from your hand or field to the GY; send 1 Level 3 or lower Beast, Beast-Warrior, or Winged Beast monster from your Deck to the GY. You can banish any number of Beast, Beast-Warrior, and/or Winged Beast monsters in your GY; Special Summon 1 Beast, Beast-Warrior, or Winged Beast Link Monster from your Extra Deck, with Link Rating equal to the number banished, also you can only use Beast, Beast-Warrior, and Winged Beast monsters as Link Material for the rest of this turn. You can only use each effect of ""Tri-Brigade Fraktall"" once per turn.",,3.0,6.95,19.99,5.54,9.31,1st Edition,MP21-EN171,Prismatic Secret Rare,FIRE,Beast-Warrior,Effect Monster,1900,1600,,
249021,Tri-Brigade Kerass,Tri Brigade Kerass,https://tcgplayer-cdn.tcgplayer.com/product/249021_200w.jpg,2,2847,https://cpt.tcgcsv.com/rD_2,2022-07-19T05:39:45.16,1,"You can discard 1 other Beast, Beast-Warrior, or Winged Beast monster; Special Summon this card from your hand. You can banish any number of Beast, Beast-Warrior, and/or Winged Beast monsters in your GY; Special Summon 1 Beast, Beast-Warrior, or Winged Beast Link Monster from your Extra Deck, with Link Rating equal to the number banished, also you can only use Beast, Beast-Warrior, and Winged Beast monsters as Link Material for the rest of this turn. You can only use each effect of ""Tri-Brigade Kerass"" once per turn.",,0.2,0.75,10.0,0.61,0.34,1st Edition,MP21-EN170,Ultra Rare,EARTH,Beast,Effect Monster,1200,1500,,
249022,Armory Call,Armory Call,https://tcgplayer-cdn.tcgplayer.com/product/249022_200w.jpg,2,2847,https://cpt.tcgcsv.com/sD_2,2024-07-26T14:54:40.157,1,"Add 1 Equip Spell from your Deck to your hand, then you can equip it to 1 appropriate monster you control. You can only activate 1 ""Armory Call"" per turn.",,0.04,0.25,5.0,0.14,0.04,1st Edition,MP21-EN031,Super Rare,TRAP,,Normal Trap,,,,
249023,Tri-Brigade Nervall,Tri Brigade Nervall,https://tcgplayer-cdn.tcgplayer.com/product/249023_200w.jpg,2,2847,https://cpt.tcgcsv.com/tD_2,2024-07-26T14:54:40.203,1,"You can banish any number of Beast, Beast-Warrior, and/or Winged Beast monsters in your GY; Special Summon 1 Beast, Beast-Warrior, or Winged Beast Link Monster from your Extra Deck, with Link Rating equal to the number banished, also you can only use Beast, Beast-Warrior, and Winged Beast monsters as Link Material for the rest of this turn. If this card is sent to the GY: You can add 1 ""Tri-Brigade"" monster from your Deck to your hand, except ""Tri-Brigade Nervall"". You can only use each effect of ""Tri-Brigade Nervall"" once per turn.",,0.01,0.29,10.0,0.21,0.18,1st Edition,MP21-EN169,Ultra Rare,WIND,Winged Beast,Effect Monster,0,2000,,
249024,Mutually Affured Destruction,Mutually Affured Destruction,https://tcgplayer-cdn.tcgplayer.com/product/249024_200w.jpg,2,2847,https://cpt.tcgcsv.com/vD_2,2024-07-26T14:54:40.257,1,"Both players must keep their hands revealed this turn. While their hands are revealed by this effect, if they both have a card with the same name in their hands, neither player can activate cards with that name, or their effects.",,0.02,0.25,1.49,0.27,0.03,1st Edition,MP21-EN032,Common,TRAP,,Normal Trap,,,,
249025,Fiendish Portrait,Fiendish Portrait,https://tcgplayer-cdn.tcgplayer.com/product/249025_200w.jpg,2,2847,https://cpt.tcgcsv.com/wD_2,2024-07-26T14:54:40.32,1,"Target 1 face-up monster your opponent controls; Special Summon 1 monster with that name from your Deck or Extra Deck, but shuffle it into the Deck during the End Phase of the next turn, also you cannot Special Summon monsters from the Deck or Extra Deck for the rest of this turn after this card resolves. You can only activate 1 ""Fiendish Portrait"" per turn.",,0.01,0.24,4.99,0.08,0.05,1st Edition,MP21-EN033,Super Rare,TRAP,,Normal Trap,,,,
249026,The Phantom Knights of Torn Scales,The Phantom Knights of Torn Scales,https://tcgplayer-cdn.tcgplayer.com/product/249026_200w.jpg,2,2847,https://cpt.tcgcsv.com/xD_2,2024-07-26T14:54:40.397,1,"You can discard 1 card; send 1 ""Phantom Knights"" card from your Deck to the GY, except ""The Phantom Knights of Torn Scales"". If another ""Phantom Knights"" card in your GY is banished, while this card is in your GY: You can Special Summon this card, but banish it when it leaves the field. You can only use each effect of ""The Phantom Knights of Torn Scales"" once per turn.",,0.01,0.75,14.99,0.57,0.82,1st Edition,MP21-EN168,Ultra Rare,DARK,Warrior,Effect Monster,600,1600,,
249027,"Feedran, the Winds of Mischief",Feedran the Winds of Mischief,https://tcgplayer-cdn.tcgplayer.com/product/249027_200w.jpg,2,2847,https://cpt.tcgcsv.com/zD_2,2021-10-05T16:08:37.287,1,"If this card is Normal or Special Summoned: You can target 1 face-up monster you control; if it attacks a Defense Position monster this turn, inflict piercing battle damage to your opponent. During your opponent's turn (Quick Effect): You can target 1 other face-up monster on the field; change its battle position, then, return this card to the hand. You can only use each effect of ""Feedran, the Winds of Mischief"" once per turn.",,0.01,0.15,1.49,0.06,0.01,1st Edition,MP21-EN034,Common,WIND,Dragon,Effect Monster,1700,0,,
